Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,
11,0.293953077755419,0.0459034774595157,PHATRDRAFT_50577,PHATRDRAFT_49112,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_20905,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_51970,YP_874486_AT1,
11,0.29395307775637,0.0459034774597397,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_36913,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_41969,PHATRDRAFT_47293,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_36390,
11,0.293953077756493,0.0459034774601376,PHATRDRAFT_12762,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_35691,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_39772,PHATRDRAFT_51970,PHATRDRAFT_44384,
11,0.293953077756466,0.0459034774596582,PHATRDRAFT_50577,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_12331,PHATRDRAFT_23723,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_39772,PHATRDRAFT_36390,
11,0.293953077756492,0.0459034774600215,Phatr3_EG02215,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_36913,PHATRDRAFT_20905,PHATRDRAFT_20318,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_39772,PHATRDRAFT_31436,
11,0.293953077756466,0.0459034774600189,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_36913,PHATRDRAFT_1769,PHATRDRAFT_20905,PHATRDRAFT_5423,PHATRDRAFT_23723,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_44384,
11,0.293953077756437,0.045903477460174,PHATRDRAFT_50577,PHATRDRAFT_49112,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_20310,Phatr3_EG02011,PHATRDRAFT_50149,YP_874486_AT1,
11,0.293953077756466,0.0459034774600189,PHATRDRAFT_3969,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_20905,PHATRDRAFT_55069,PHATRDRAFT_20318,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_39772,PHATRDRAFT_44384,
11,0.293953077756492,0.0459034774600215,PHATRDRAFT_50577,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_55069,PHATRDRAFT_20318,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_36390,
11,0.29395307775645,0.0459034774599848,PHATRDRAFT_54478,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_36913,PHATRDRAFT_20905,PHATRDRAFT_47293,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_44384,
11,0.293953077756483,0.0459034774597372,PHATRDRAFT_12762,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_31544,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_42245,PHATRDRAFT_39772,PHATRDRAFT_36390,
11,0.293953077756466,0.0459034774597055,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_36913,PHATRDRAFT_20905,PHATRDRAFT_47293,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_35580,PHATRDRAFT_44384,
11,0.293953077756467,0.045903477459942,PHATRDRAFT_3969,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_38946,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_31436,PHATRDRAFT_44384,
11,0.293953077755419,0.0459034774595157,Phatr3_EG02215,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_36913,PHATRDRAFT_1769,PHATRDRAFT_20905,PHATRDRAFT_20318,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_51970,
12,0.293953077756475,0.0459034774599224,PHATRDRAFT_55192,Phatr3_EG02215,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_36913,PHATRDRAFT_1769,PHATRDRAFT_20905,PHATRDRAFT_35240,PHATRDRAFT_38946,Phatr3_EG02011,PHATRDRAFT_50149
12,0.29395307775641,0.0459034774600073,PHATRDRAFT_55192,PHATRDRAFT_12762,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_35240,PHATRDRAFT_38085,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_36390
12,0.293953077756492,0.0459034774600215,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_50577,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_47293,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_36390
12,0.29395307775648,0.0459034774597003,PHATRDRAFT_3969,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_25932,PHATRDRAFT_11014,PHATRDRAFT_38085,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_39772,PHATRDRAFT_44384
